Attention,Meditation,Eye Blink,Average,Emotion,Intensity
15,28,14,19.0,Relaxed,Low
66,34,20,40.0,Concentrated,Medium
67,14,13,31.33333333,Concentrated,Medium
66,13,9,29.33333333,Concentrated,Low
60,9,15,28.0,Relaxed,Low
97,85,16,66.0,Fear,High
84,22,6,37.33333333,Concentrated,Medium
11,47,10,22.66666667,Relaxed,Low
54,33,11,32.66666667,Concentrated,Medium
47,51,5,34.33333333,Concentrated,Medium
9,13,21,14.33333333,Drunker,Low
94,31,2,42.33333333,Drunker,Medium
82,55,12,49.66666667,Happy,Medium
95,79,16,63.33333333,Fear,High
13,90,11,38.0,Concentrated,Medium
40,82,16,46.0,Happy,Medium
43,66,16,41.66666667,Concentrated,Medium
69,94,4,55.66666667,Happy,Medium
29,94,15,46.0,Happy,Medium
25,95,3,41.0,Concentrated,Medium
25,7,13,15.0,Relaxed,Low
87,32,17,45.33333333,Happy,Medium
50,16,8,24.66666667,Relaxed,Low
3,66,11,26.66666667,Relaxed,Low
95,32,6,44.33333333,Happy,Medium
2,34,19,18.33333333,Relaxed,Low
63,90,14,55.66666667,Happy,Medium
40,53,18,37.0,Concentrated,Medium
84,54,17,51.66666667,Happy,Medium
81,23,12,38.66666667,Concentrated,Medium
23,13,6,14.0,Sad,Low
62,69,1,44.0,Happy,Medium
94,81,17,64.0,Fear,High
55,79,13,49.0,Happy,Medium
41,97,14,50.66666667,Happy,Medium
61,83,11,51.66666667,Happy,Medium
31,19,11,20.33333333,Relaxed,Low
39,72,7,39.33333333,Concentrated,Medium
14,68,4,28.66666667,Drunker,Low
24,93,6,41.0,Concentrated,Medium
77,95,11,61.0,Fear,High
66,14,21,33.66666667,Concentrated,Medium
16,28,5,16.33333333,Relaxed,Low
23,90,3,38.66666667,Concentrated,Medium
90,78,11,59.66666667,Fear,Medium
65,41,14,40.0,Concentrated,Medium
92,87,21,66.66666667,Fear,High
60,76,4,46.66666667,Happy,Medium
73,50,17,46.66666667,Happy,Medium
98,99,17,71.33333333,Excited,High
59,7,21,29.0,Concentrated,Low
5,74,6,28.33333333,Drunker,Low
7,91,8,35.33333333,Concentrated,Medium
16,84,14,38.0,Concentrated,Medium
5,39,10,18.0,Relaxed,Low
98,60,3,53.66666667,Happy,Medium
52,69,4,41.66666667,Concentrated,Medium
12,70,4,28.66666667,Drunker,Low
1,38,15,18.0,Relaxed,Low
100,33,8,47.0,Happy,Medium
45,78,8,43.66666667,Happy,Medium
36,50,17,34.33333333,Concentrated,Medium
5,24,13,14.0,Sad,Low
37,17,15,23.0,Relaxed,Low
59,83,5,49.0,Happy,Medium
86,84,10,60.0,Fear,High
39,35,21,31.66666667,Concentrated,Medium
22,90,5,39.0,Concentrated,Medium
52,45,5,34.0,Concentrated,Medium
61,1,6,22.66666667,Relaxed,Low
41,65,16,40.66666667,Concentrated,Medium
91,82,17,63.33333333,Fear,High
61,82,11,51.33333333,Happy,Medium
15,45,1,20.33333333,Relaxed,Low
47,98,15,53.33333333,Happy,Medium
100,92,20,70.66666667,Drunker,High
96,71,2,56.33333333,Drunker,Medium
66,8,8,27.33333333,Relaxed,Low
66,76,19,53.66666667,Happy,Medium
31,71,15,39.0,Concentrated,Medium
35,98,1,44.66666667,Happy,Medium
2,84,11,32.33333333,Concentrated,Medium
28,65,5,32.66666667,Concentrated,Medium
89,13,21,41.0,Concentrated,Medium
6,98,18,40.66666667,Concentrated,Medium
70,49,7,42.0,Concentrated,Medium
45,55,19,39.66666667,Concentrated,Medium
60,95,8,54.33333333,Happy,Medium
39,26,13,26.0,Relaxed,Low
5,91,5,33.66666667,Concentrated,Medium
51,32,19,34.0,Concentrated,Medium
18,21,18,19.0,Relaxed,Low
81,85,9,58.33333333,Fear,Medium
78,2,2,27.33333333,Relaxed,Low
86,5,12,34.33333333,Concentrated,Medium
14,42,15,23.66666667,Relaxed,Low
58,85,1,48.0,Happy,Medium
77,19,8,34.66666667,Concentrated,Medium
80,30,8,39.33333333,Concentrated,Medium
58,69,4,43.66666667,Happy,Medium
57,11,11,26.33333333,Relaxed,Low
2,55,9,22.0,Relaxed,Low
79,23,2,34.66666667,Concentrated,Medium
39,78,21,46.0,Happy,Medium
20,48,20,29.33333333,Concentrated,Low
17,51,5,24.33333333,Relaxed,Low
53,76,15,48.0,Happy,Medium
95,85,14,64.66666667,Fear,High
16,67,13,32.0,Concentrated,Medium
4,51,4,19.66666667,Relaxed,Low
62,6,12,26.66666667,Relaxed,Low
14,44,17,25.0,Relaxed,Low
92,37,8,45.66666667,Happy,Medium
43,86,2,43.66666667,Happy,Medium
24,23,5,17.33333333,Relaxed,Low
27,15,11,17.66666667,Relaxed,Low
75,24,2,33.66666667,Concentrated,Medium
45,3,3,17.0,Relaxed,Low
9,22,16,15.66666667,Relaxed,Low
77,87,15,59.66666667,Fear,Medium
67,86,7,53.33333333,Happy,Medium
86,53,15,51.33333333,Happy,Medium
69,75,15,53.0,Happy,Medium
50,21,13,28.0,Relaxed,Low
4,1,8,4.333333333,Drunker,Low
47,33,15,31.66666667,Concentrated,Medium
62,47,20,43.0,Happy,Medium
44,18,6,22.66666667,Relaxed,Low
5,52,6,21.0,Relaxed,Low
74,51,21,48.66666667,Happy,Medium
81,14,13,36.0,Concentrated,Medium
